userId,title,rating
1273,"Apple, The (Sib) (1998)",4.739819
1273,Leather Jacket Love Story (1997),4.6895566
1276,"Inheritors, The (Die Siebtelbauern) (1998)",4.931426
1276,Leather Jacket Love Story (1997),4.8537736
1276,"Walk in the Sun, A (1945)",4.6839995
1279,Leather Jacket Love Story (1997),3.8892467
1279,I Am Cuba (Soy Cuba/Ya Kuba) (1964),3.8023956
1279,Mamma Roma (1962),3.6684616
1283,"Sound of Music, The (1965)",4.4350653
1283,"Neon Bible, The (1995)",4.4010353
1283,Firelight (1997),4.32972
1285,Mamma Roma (1962),5.1054482
1285,Leather Jacket Love Story (1997),5.081599
1285,"Inheritors, The (Die Siebtelbauern) (1998)",5.0506926
1286,Mamma Roma (1962),5.2968674
1286,Pather Panchali (1955),4.903468
1286,Time of the Gypsies (Dom za vesanje) (1989),4.8291874
1287,Leather Jacket Love Story (1997),5.1590185
1287,Sanjuro (1962),4.858238
1287,"Godfather, The (1972)",4.8391433
1292,Leather Jacket Love Story (1997),5.300263
1292,I Am Cuba (Soy Cuba/Ya Kuba) (1964),5.0878825
1292,"Gambler, The (A J�t�kos) (1997)",4.8989596
1293,"Inheritors, The (Die Siebtelbauern) (1998)",4.414709
1293,Leather Jacket Love Story (1997),4.331106
1293,"Usual Suspects, The (1995)",4.059731
1297,"Inheritors, The (Die Siebtelbauern) (1998)",5.0629406
1297,Mamma Roma (1962),4.9323006
1297,Leather Jacket Love Story (1997),4.89808
1298,Leather Jacket Love Story (1997),5.0873895
1298,Mamma Roma (1962),5.044071
1298,Bandits (1997),4.9617558
1299,Message to Love: The Isle of Wight Festival (1996),4.98538
1299,Mamma Roma (1962),4.968624
1299,"Inheritors, The (Die Siebtelbauern) (1998)",4.8574357
1301,Leather Jacket Love Story (1997),4.842897
1301,"Shawshank Redemption, The (1994)",4.48082
1301,Raiders of the Lost Ark (1981),4.4445252
1303,"Inheritors, The (Die Siebtelbauern) (1998)",4.780858
1303,Mamma Roma (1962),4.582603
1303,Message to Love: The Isle of Wight Festival (1996),4.4946246
1304,Raiders of the Lost Ark (1981),4.749611
1304,Star Wars: Episode IV - A New Hope (1977),4.7082257
1304,Message to Love: The Isle of Wight Festival (1996),4.6199913
1305,Mamma Roma (1962),4.9170885
1305,"Apple, The (Sib) (1998)",4.9139585
1305,West Beirut (West Beyrouth) (1998),4.8703423
1307,Bandits (1997),5.467712
1307,Mamma Roma (1962),5.3088746
1307,Seventh Heaven (Le Septi�me ciel) (1997),5.0669227
1308,"Bewegte Mann, Der (1994)",4.6946096
1308,Star Wars: Episode IV - A New Hope (1977),4.3515205
1308,Leather Jacket Love Story (1997),4.3254375
1309,"Big Trees, The (1952)",5.0632505
1309,Brother Minister: The Assassination of Malcolm X (1994),4.8266573
1309,American Pie (1999),4.6797795
1313,"Bewegte Mann, Der (1994)",4.7708826
1313,Dear Diary (Caro Diario) (1994),4.6448903
1313,Regret to Inform (1998),4.6349773
1314,"Big Trees, The (1952)",4.956682
1314,Leather Jacket Love Story (1997),4.047793
1314,Firelight (1997),4.042492
1315,Mamma Roma (1962),5.201881
1315,Hearts and Minds (1996),5.165754
1315,"Apple, The (Sib) (1998)",5.0273094
1316,Mamma Roma (1962),4.7458267
1316,Ulysses (Ulisse) (1954),4.586291
1316,Leather Jacket Love Story (1997),4.5854216
1321,Leather Jacket Love Story (1997),4.4161057
1321,Anne Frank Remembered (1995),4.2442794
1321,"Inheritors, The (Die Siebtelbauern) (1998)",4.141001
1322,Leather Jacket Love Story (1997),5.2470045
1322,Mamma Roma (1962),4.908079
1322,Bandits (1997),4.758692
1325,Leather Jacket Love Story (1997),4.883649
1325,"Inheritors, The (Die Siebtelbauern) (1998)",4.565815
1325,Mamma Roma (1962),4.55445
1326,Leather Jacket Love Story (1997),4.951083
1326,Chushingura (1962),4.4795356
1326,Firelight (1997),4.4755635
1327,Leather Jacket Love Story (1997),4.832166
1327,Firelight (1997),4.6849585
1327,Star Wars: Episode IV - A New Hope (1977),4.6759233
1329,Leather Jacket Love Story (1997),4.545
1329,Raiders of the Lost Ark (1981),4.3490076
1329,Star Wars: Episode IV - A New Hope (1977),4.3437448
1330,Leather Jacket Love Story (1997),5.098231
1330,I Am Cuba (Soy Cuba/Ya Kuba) (1964),4.860248
1330,Sanjuro (1962),4.7340083
1331,Leather Jacket Love Story (1997),4.694682
1331,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),4.501778
1331,To Kill a Mockingbird (1962),4.4878044
1335,Mamma Roma (1962),4.5621986
1335,Message to Love: The Isle of Wight Festival (1996),4.30006
1335,Hearts and Minds (1996),4.2441664
1336,Leather Jacket Love Story (1997),4.9853773
1336,Mamma Roma (1962),4.6941447
1336,Ulysses (Ulisse) (1954),4.650024
1337,It's a Wonderful Life (1946),4.578005
1337,"Great Locomotive Chase, The (1956)",4.528424
1337,"Sound of Music, The (1965)",4.4641066
1338,Leather Jacket Love Story (1997),5.077282
1338,"Inheritors, The (Die Siebtelbauern) (1998)",4.901523
1338,Ulysses (Ulisse) (1954),4.881809
1339,I Am Cuba (Soy Cuba/Ya Kuba) (1964),4.480086
1339,Leather Jacket Love Story (1997),4.388008
1339,"Bewegte Mann, Der (1994)",4.1798596
1341,Cavalcade (1933),4.287394
1341,Crossfire (1947),4.237464
1341,Winnie the Pooh and the Blustery Day (1968),4.1702724
1342,Leather Jacket Love Story (1997),4.451302
1342,"Shawshank Redemption, The (1994)",4.059948
1342,Ulysses (Ulisse) (1954),4.0374756
1344,Leather Jacket Love Story (1997),4.6557264
1344,"Shawshank Redemption, The (1994)",4.235115
1344,Sanjuro (1962),4.223088
1345,Leather Jacket Love Story (1997),5.2769237
1345,Firelight (1997),5.2493124
1345,Ayn Rand: A Sense of Life (1997),5.156043
1346,Talk of Angels (1998),4.928921
1346,Grateful Dead (1995),4.7334948
1346,"Inheritors, The (Die Siebtelbauern) (1998)",4.7062936
1348,Bandits (1997),4.8680987
1348,Leather Jacket Love Story (1997),4.7329464
1348,Mamma Roma (1962),4.4961576
1351,Leather Jacket Love Story (1997),5.0078855
1351,"Shawshank Redemption, The (1994)",4.6817937
1351,Chushingura (1962),4.6507835
1352,Aparajito (1956),4.185338
1352,Hearts and Minds (1996),4.1836896
1352,For All Mankind (1989),4.110237
1354,Leather Jacket Love Story (1997),4.7410483
1354,Firelight (1997),4.608279
1354,Bandits (1997),4.566526
1357,Mamma Roma (1962),4.8653097
1357,Arguing the World (1996),4.8177104
1357,"Apple, The (Sib) (1998)",4.7191725
1360,Leather Jacket Love Story (1997),4.9151554
1360,Tigrero: A Film That Was Never Made (1994),4.8295727
1360,Hearts and Minds (1996),4.749849
1361,Leather Jacket Love Story (1997),4.8544345
1361,Before the Rain (Pred dozhdot) (1994),4.6163573
1361,"Apple, The (Sib) (1998)",4.61407
1364,Leather Jacket Love Story (1997),4.9004188
1364,Mamma Roma (1962),4.869369
1364,Ulysses (Ulisse) (1954),4.6303887
1366,Leather Jacket Love Story (1997),4.8017073
1366,Mamma Roma (1962),4.732236
1366,Ulysses (Ulisse) (1954),4.620337
1367,Leather Jacket Love Story (1997),5.0529013
1367,"Shawshank Redemption, The (1994)",4.6253815
1367,Sanjuro (1962),4.5731983
1370,"Inheritors, The (Die Siebtelbauern) (1998)",4.3873334
1370,Arguing the World (1996),4.3535895
1370,Leather Jacket Love Story (1997),4.320909
1372,Leather Jacket Love Story (1997),3.9284296
1372,Raiders of the Lost Ark (1981),3.858515
1372,Star Wars: Episode IV - A New Hope (1977),3.7741601
1373,Leather Jacket Love Story (1997),4.6585813
1373,Schindler's List (1993),4.4838724
1373,It's a Wonderful Life (1946),4.481776
1375,Leather Jacket Love Story (1997),5.350958
1375,Hard Core Logo (1996),4.862436
1375,For All Mankind (1989),4.8463864
1376,Leather Jacket Love Story (1997),5.0485635
1376,Mamma Roma (1962),4.758805
1376,Ulysses (Ulisse) (1954),4.716657
1377,"Big Trees, The (1952)",3.8755372
1377,Leather Jacket Love Story (1997),3.8492138
1377,Hurricane Streets (1998),3.7608852
1379,Leather Jacket Love Story (1997),4.26017
1379,See the Sea (Regarde la mer) (1997),4.078647
1379,I Am Cuba (Soy Cuba/Ya Kuba) (1964),4.048119
1380,Bandits (1997),4.414399
1380,Leather Jacket Love Story (1997),4.3134823
1380,Hard Core Logo (1996),4.23392
1381,"Shawshank Redemption, The (1994)",4.2681856
1381,Leather Jacket Love Story (1997),4.252036
1381,Regret to Inform (1998),4.25189
1382,I Am Cuba (Soy Cuba/Ya Kuba) (1964),4.4669533
1382,Leather Jacket Love Story (1997),4.4133735
1382,Mamma Roma (1962),4.3878183
1383,Leather Jacket Love Story (1997),4.434319
1383,"Inheritors, The (Die Siebtelbauern) (1998)",4.1444607
1383,For All Mankind (1989),4.1373696
1384,"Inheritors, The (Die Siebtelbauern) (1998)",4.7013397
1384,American Beauty (1999),4.5025244
1384,Pulp Fiction (1994),4.4832554
1385,"Inheritors, The (Die Siebtelbauern) (1998)",4.706681
1385,Leather Jacket Love Story (1997),4.6855054
1385,Angel on My Shoulder (1946),4.3934546
1386,"Inheritors, The (Die Siebtelbauern) (1998)",5.5936084
1386,Mamma Roma (1962),5.2816978
1386,"Vie est belle, La (Life is Rosey) (1987)",5.2297616
1388,Leather Jacket Love Story (1997),5.213877
1388,Schindler's List (1993),4.6453567
1388,"Sixth Sense, The (1999)",4.6438103
1389,Leather Jacket Love Story (1997),4.9821835
1389,Sanjuro (1962),4.687854
1389,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),4.665198
1390,Leather Jacket Love Story (1997),5.0715218
1390,"Shawshank Redemption, The (1994)",4.8643236
1390,Schindler's List (1993),4.8063593
1391,Leather Jacket Love Story (1997),4.6699595
1391,"Shawshank Redemption, The (1994)",4.2501125
1391,Sanjuro (1962),4.1951575
1392,Leather Jacket Love Story (1997),4.3874693
1392,"Shawshank Redemption, The (1994)",4.129246
1392,Schindler's List (1993),4.0867114
1394,"Marcello Mastroianni: I Remember Yes, I Remember (1997)",4.895974
1394,"Neon Bible, The (1995)",4.7012806
1394,Arguing the World (1996),4.6872487
1395,Mamma Roma (1962),5.3484077
1395,Leather Jacket Love Story (1997),5.0899353
1395,Window to Paris (1994),5.0805235
1397,Mamma Roma (1962),4.3870287
1397,I Am Cuba (Soy Cuba/Ya Kuba) (1964),4.3651643
1397,I Stand Alone (Seul contre tous) (1998),4.3313046
1401,Leather Jacket Love Story (1997),5.028068
1401,"Inheritors, The (Die Siebtelbauern) (1998)",4.735298
1401,For All Mankind (1989),4.687357
1403,Leather Jacket Love Story (1997),4.7655473
1403,Star Wars: Episode IV - A New Hope (1977),4.628286
1403,Raiders of the Lost Ark (1981),4.582322
1404,Leather Jacket Love Story (1997),3.9807897
1404,Mamma Roma (1962),3.893449
1404,I Am Cuba (Soy Cuba/Ya Kuba) (1964),3.8237033
1405,Leather Jacket Love Story (1997),4.5304117
1405,I Am Cuba (Soy Cuba/Ya Kuba) (1964),4.4303384
1405,Sanjuro (1962),4.2385974
1406,Leather Jacket Love Story (1997),4.243962
1406,"Shawshank Redemption, The (1994)",4.1376514
1406,Smashing Time (1967),4.0932107
1407,Leather Jacket Love Story (1997),5.142852
1407,I Am Cuba (Soy Cuba/Ya Kuba) (1964),4.8101296
1407,"Inheritors, The (Die Siebtelbauern) (1998)",4.7043724
1412,Leather Jacket Love Story (1997),5.140411
1412,Time of the Gypsies (Dom za vesanje) (1989),4.9378614
1412,"Specials, The (2000)",4.903219
1416,Nil By Mouth (1997),5.276191
1416,Love & Sex (2000),5.2553616
1416,Smashing Time (1967),5.1042643
1417,Leather Jacket Love Story (1997),4.9633646
1417,Chushingura (1962),4.917068
1417,"Inheritors, The (Die Siebtelbauern) (1998)",4.7790446
1424,Mamma Roma (1962),5.2662115
1424,Grateful Dead (1995),5.1887016
1424,Dancemaker (1998),4.6627507
1428,Leather Jacket Love Story (1997),5.450956
1428,Mamma Roma (1962),5.411573
1428,"Inheritors, The (Die Siebtelbauern) (1998)",5.3210506
1430,"Inheritors, The (Die Siebtelbauern) (1998)",5.3882356
1430,Hearts and Minds (1996),5.0809946
1430,Leather Jacket Love Story (1997),5.0242743
1431,Leather Jacket Love Story (1997),4.41216
1431,"Inheritors, The (Die Siebtelbauern) (1998)",4.3907905
1431,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),4.24074
1432,Leather Jacket Love Story (1997),4.9655166
1432,Firelight (1997),4.7588687
1432,Sanjuro (1962),4.471949
1438,Leather Jacket Love Story (1997),5.23294
1438,Firelight (1997),4.9700255
1438,Star Wars: Episode IV - A New Hope (1977),4.96305
1440,Message to Love: The Isle of Wight Festival (1996),4.913565
1440,Mamma Roma (1962),4.84177
1440,Clean Slate (Coup de Torchon) (1981),4.5208983
1443,"Inheritors, The (Die Siebtelbauern) (1998)",4.911133
1443,Leather Jacket Love Story (1997),4.813142
1443,Ulysses (Ulisse) (1954),4.7550077
1447,Leather Jacket Love Story (1997),4.615172
1447,Mamma Roma (1962),4.5353193
1447,"Inheritors, The (Die Siebtelbauern) (1998)",4.502108
1448,Leather Jacket Love Story (1997),5.3226647
1448,Smashing Time (1967),5.172609
1448,"Shawshank Redemption, The (1994)",4.842676
1449,"Inheritors, The (Die Siebtelbauern) (1998)",4.356239
1449,Mamma Roma (1962),4.2690153
1449,Hearts and Minds (1996),4.180513
1450,Leather Jacket Love Story (1997),4.411418
1450,Firelight (1997),3.9959784
1450,Schindler's List (1993),3.9877954
1451,Mamma Roma (1962),5.2711864
1451,Leather Jacket Love Story (1997),5.175624
1451,"Apple, The (Sib) (1998)",4.9126215
1452,Hearts and Minds (1996),5.4460545
1452,"Inheritors, The (Die Siebtelbauern) (1998)",5.3306217
1452,Hard Core Logo (1996),5.3225336
1453,Leather Jacket Love Story (1997),4.6930857
1453,"Shawshank Redemption, The (1994)",4.544181
1453,Smashing Time (1967),4.390684
1454,Leather Jacket Love Story (1997),5.2203755
1454,"Shawshank Redemption, The (1994)",4.779957
1454,"Usual Suspects, The (1995)",4.7488203
1455,Leather Jacket Love Story (1997),4.748055
1455,I Am Cuba (Soy Cuba/Ya Kuba) (1964),4.49533
1455,"Gambler, The (A J�t�kos) (1997)",4.428796
1456,Leather Jacket Love Story (1997),5.299511
1456,Tigrero: A Film That Was Never Made (1994),4.8661766
1456,"Usual Suspects, The (1995)",4.863231
1459,"Inheritors, The (Die Siebtelbauern) (1998)",5.641985
1459,Arguing the World (1996),5.09345
1459,Pulp Fiction (1994),4.977242
1460,"Big Trees, The (1952)",4.682621
1460,"Gay Deceivers, The (1969)",4.5446186
1460,"Bewegte Mann, Der (1994)",4.2819104
1462,I Am Cuba (Soy Cuba/Ya Kuba) (1964),4.9313664
1462,Leather Jacket Love Story (1997),4.929738
1462,Butterfly (La Lengua de las Mariposas) (2000),4.6273727
1463,Leather Jacket Love Story (1997),4.935154
1463,Smashing Time (1967),4.6048446
1463,"Shawshank Redemption, The (1994)",4.601981
1464,Leather Jacket Love Story (1997),4.557692
1464,"Shawshank Redemption, The (1994)",4.3059382
1464,Raiders of the Lost Ark (1981),4.260912
1465,Leather Jacket Love Story (1997),4.8607845
1465,Schindler's List (1993),4.5887604
1465,I Am Cuba (Soy Cuba/Ya Kuba) (1964),4.5803056
1467,Leather Jacket Love Story (1997),4.659114
1467,Hard Core Logo (1996),4.453435
1467,"Shawshank Redemption, The (1994)",4.3631496
1468,Leather Jacket Love Story (1997),4.9527516
1468,Raiders of the Lost Ark (1981),4.6097684
1468,Star Wars: Episode IV - A New Hope (1977),4.581324
1470,Leather Jacket Love Story (1997),4.1967764
1470,"Gay Deceivers, The (1969)",4.033877
1470,Remember the Titans (2000),4.0169177
1471,Mamma Roma (1962),5.330332
1471,"Inheritors, The (Die Siebtelbauern) (1998)",5.2157655
1471,Leather Jacket Love Story (1997),5.1896925
1477,Mamma Roma (1962),5.274802
1477,"Apple, The (Sib) (1998)",5.043081
1477,Leather Jacket Love Story (1997),4.9951763
1478,Mamma Roma (1962),5.3726697
1478,Arguing the World (1996),5.1894355
1478,"Apple, The (Sib) (1998)",5.114947
1479,See the Sea (Regarde la mer) (1997),4.7862377
1479,"Apple, The (Sib) (1998)",4.7146597
1479,Leather Jacket Love Story (1997),4.6877546
1480,"Inheritors, The (Die Siebtelbauern) (1998)",4.931997
1480,Mamma Roma (1962),4.8360524
1480,Leather Jacket Love Story (1997),4.75207
1481,Leather Jacket Love Story (1997),5.255864
1481,To Kill a Mockingbird (1962),4.9502983
1481,It's a Wonderful Life (1946),4.9283447
1482,Leather Jacket Love Story (1997),4.414396
1482,"Inheritors, The (Die Siebtelbauern) (1998)",4.1620054
1482,Ulysses (Ulisse) (1954),4.066791
1483,Schizopolis (1996),4.7974057
1483,I Am Cuba (Soy Cuba/Ya Kuba) (1964),4.7641363
1483,"Black Cat, White Cat (Crna macka, beli macor) (1998)",4.698726
1488,Leather Jacket Love Story (1997),5.1144004
1488,"Inheritors, The (Die Siebtelbauern) (1998)",5.1115985
1488,Paradise Lost: The Child Murders at Robin Hood Hills (1996),4.838051
1489,"Black Cat, White Cat (Crna macka, beli macor) (1998)",3.635705
1489,Arguing the World (1996),3.6214862
1489,"Inheritors, The (Die Siebtelbauern) (1998)",3.5542657
1490,"Bewegte Mann, Der (1994)",5.146884
1490,Leather Jacket Love Story (1997),5.1369686
1490,Ulysses (Ulisse) (1954),4.9186435
1491,Leather Jacket Love Story (1997),4.3899174
1491,"Inheritors, The (Die Siebtelbauern) (1998)",4.3097625
1491,Nobody Loves Me (Keiner liebt mich) (1994),4.2623825
1493,Leather Jacket Love Story (1997),5.1063247
1493,Firelight (1997),4.6675434
1493,I Am Cuba (Soy Cuba/Ya Kuba) (1964),4.624371
1494,Mamma Roma (1962),5.1472206
1494,Message to Love: The Isle of Wight Festival (1996),5.1028175
1494,Leather Jacket Love Story (1997),5.070604
1497,Leather Jacket Love Story (1997),5.048367
1497,Ulysses (Ulisse) (1954),4.7126346
1497,Mamma Roma (1962),4.6478496
1502,Leather Jacket Love Story (1997),4.6946864
1502,Bandits (1997),4.530995
1502,"Midaq Alley (Callej�n de los milagros, El) (1995)",4.4904437
1503,Leather Jacket Love Story (1997),4.3392835
1503,Ulysses (Ulisse) (1954),4.1711726
1503,Raiders of the Lost Ark (1981),4.1381216
1504,Leather Jacket Love Story (1997),4.4857755
1504,"Big Trees, The (1952)",4.2953343
1504,Window to Paris (1994),4.2864885
1505,Mamma Roma (1962),4.9198217
1505,"Inheritors, The (Die Siebtelbauern) (1998)",4.711669
1505,Hearts and Minds (1996),4.6761203
1506,Leather Jacket Love Story (1997),4.611839
1506,To Kill a Mockingbird (1962),4.4179215
1506,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),4.38069
1507,Leather Jacket Love Story (1997),5.211451
1507,Sanjuro (1962),4.8555045
1507,"Inheritors, The (Die Siebtelbauern) (1998)",4.8304152
1508,"Gambler, The (A J�t�kos) (1997)",4.691762
1508,Tigrero: A Film That Was Never Made (1994),4.5089426
1508,"Inheritors, The (Die Siebtelbauern) (1998)",4.4423294
1511,Leather Jacket Love Story (1997),4.733771
1511,Schindler's List (1993),4.405571
1511,Sanjuro (1962),4.3955007
1513,Leather Jacket Love Story (1997),4.809453
1513,Schindler's List (1993),4.502936
1513,"Godfather, The (1972)",4.4604
1515,"Inheritors, The (Die Siebtelbauern) (1998)",4.843707
1515,Mamma Roma (1962),4.6153
1515,Leather Jacket Love Story (1997),4.5106344
1516,Leather Jacket Love Story (1997),4.3870378
1516,"Inheritors, The (Die Siebtelbauern) (1998)",4.276949
1516,"Shawshank Redemption, The (1994)",4.2070923
1518,Leather Jacket Love Story (1997),5.514521
1518,Mamma Roma (1962),5.1793637
1518,Ulysses (Ulisse) (1954),5.1274424
1520,Leather Jacket Love Story (1997),5.4869127
1520,Schindler's List (1993),5.2345734
1520,"Shawshank Redemption, The (1994)",5.2105494
1521,Hard Core Logo (1996),4.5030293
1521,Mamma Roma (1962),4.4887857
1521,Hearts and Minds (1996),4.34317
1522,Mamma Roma (1962),4.696729
1522,"Apple, The (Sib) (1998)",4.447535
1522,Ulysses (Ulisse) (1954),4.4073234
1524,Leather Jacket Love Story (1997),5.1331244
1524,"Matrix, The (1999)",4.7709126
1524,Firelight (1997),4.7458463
1525,Leather Jacket Love Story (1997),4.576508
1525,"Inheritors, The (Die Siebtelbauern) (1998)",4.3801236
1525,For All Mankind (1989),4.2310743
1526,See the Sea (Regarde la mer) (1997),5.058424
1526,"Gambler, The (A J�t�kos) (1997)",4.789907
1526,Leather Jacket Love Story (1997),4.768698
1527,"Inheritors, The (Die Siebtelbauern) (1998)",4.330216
1527,Message to Love: The Isle of Wight Festival (1996),4.176892
1527,Pulp Fiction (1994),4.0624385
1528,"Inheritors, The (Die Siebtelbauern) (1998)",5.251014
1528,Mamma Roma (1962),5.0450706
1528,Ulysses (Ulisse) (1954),5.0421166
1530,"Inheritors, The (Die Siebtelbauern) (1998)",4.915472
1530,Leather Jacket Love Story (1997),4.820736
1530,Mamma Roma (1962),4.8106112
1532,Leather Jacket Love Story (1997),5.383363
1532,Tigrero: A Film That Was Never Made (1994),5.2736983
1532,Mamma Roma (1962),5.098827
1533,"Bewegte Mann, Der (1994)",5.251976
1533,"Big Trees, The (1952)",5.233207
1533,Leather Jacket Love Story (1997),5.127928
1534,Leather Jacket Love Story (1997),5.065136
1534,I Am Cuba (Soy Cuba/Ya Kuba) (1964),4.8701177
1534,Firelight (1997),4.7602777
1535,Arguing the World (1996),5.8310194
1535,"Inheritors, The (Die Siebtelbauern) (1998)",5.2665544
1535,Love Is the Devil (1998),5.180841
1536,Leather Jacket Love Story (1997),5.031468
1536,"Godfather, The (1972)",4.990146
1536,Smashing Time (1967),4.9814005
1537,Caddyshack (1980),4.901008
1537,Regret to Inform (1998),4.8885794
1537,"Bewegte Mann, Der (1994)",4.8527613
1538,Leather Jacket Love Story (1997),5.39
1538,Window to Paris (1994),4.999982
1538,Smashing Time (1967),4.9163265
1539,Mamma Roma (1962),4.9500313
1539,"Apple, The (Sib) (1998)",4.7715693
1539,Leather Jacket Love Story (1997),4.763972
1547,Leather Jacket Love Story (1997),5.0167794
1547,Chushingura (1962),4.7664294
1547,I Am Cuba (Soy Cuba/Ya Kuba) (1964),4.616923
1548,Leather Jacket Love Story (1997),5.3387556
1548,I Am Cuba (Soy Cuba/Ya Kuba) (1964),4.9779644
1548,"Inheritors, The (Die Siebtelbauern) (1998)",4.9189672
1552,Leather Jacket Love Story (1997),5.1572623
1552,I Am Cuba (Soy Cuba/Ya Kuba) (1964),5.080788
1552,Butterfly (La Lengua de las Mariposas) (2000),4.793343
1553,Country Life (1994),5.3617187
1553,"Neon Bible, The (1995)",4.7594123
1553,Bandits (1997),4.7152386
1555,Leather Jacket Love Story (1997),5.288285
1555,"Inheritors, The (Die Siebtelbauern) (1998)",5.2005734
1555,For All Mankind (1989),5.0078497
1557,"Inheritors, The (Die Siebtelbauern) (1998)",5.354292
1557,Firelight (1997),5.2613244
1557,Leather Jacket Love Story (1997),5.228215
1559,Mamma Roma (1962),4.677908
1559,Leather Jacket Love Story (1997),4.3989477
1559,"Fire Within, The (Le Feu Follet) (1963)",4.3103433
1560,Leather Jacket Love Story (1997),4.737833
1560,Mamma Roma (1962),4.712803
1560,Ulysses (Ulisse) (1954),4.6430697
1561,Leather Jacket Love Story (1997),5.022458
1561,Mamma Roma (1962),4.905065
1561,"Inheritors, The (Die Siebtelbauern) (1998)",4.858113
1563,Leather Jacket Love Story (1997),5.3245535
1563,Mamma Roma (1962),5.2121663
1563,I Am Cuba (Soy Cuba/Ya Kuba) (1964),5.088513
1564,Leather Jacket Love Story (1997),4.588818
1564,Sanjuro (1962),4.215714
1564,"Shawshank Redemption, The (1994)",4.1650143
1569,Leather Jacket Love Story (1997),5.2084255
1569,"Apple, The (Sib) (1998)",5.062414
1569,I Am Cuba (Soy Cuba/Ya Kuba) (1964),5.0612044
1571,Leather Jacket Love Story (1997),5.022179
1571,I Am Cuba (Soy Cuba/Ya Kuba) (1964),4.6392827
1571,For All Mankind (1989),4.6086097
1573,Leather Jacket Love Story (1997),5.1847672
1573,Perfect Blue (1997),4.9232
1573,There's Something About Mary (1998),4.904587
1574,Grateful Dead (1995),5.0371265
1574,Nosferatu a Venezia (1986),4.94141
1574,Better Living Through Circuitry (1999),4.800655
1576,Country Life (1994),5.0004416
1576,"Great Locomotive Chase, The (1956)",4.6024246
1576,Chushingura (1962),4.565059
1577,Leather Jacket Love Story (1997),5.4138074
1577,Firelight (1997),5.031435
1577,Smashing Time (1967),4.84462
1579,Leather Jacket Love Story (1997),4.661518
1579,"Godfather, The (1972)",4.3534884
1579,"Shawshank Redemption, The (1994)",4.3420024
1580,Mamma Roma (1962),4.4052896
1580,Leather Jacket Love Story (1997),4.222174
1580,Sanjuro (1962),3.9070919
1584,"Inheritors, The (Die Siebtelbauern) (1998)",4.487316
1584,Leather Jacket Love Story (1997),4.3929715
1584,Pulp Fiction (1994),4.176336
1588,Mamma Roma (1962),5.6807785
1588,"Apple, The (Sib) (1998)",5.1137023
1588,"Palm Beach Story, The (1942)",4.991704
1590,Leather Jacket Love Story (1997),4.905501
1590,"Bewegte Mann, Der (1994)",4.823331
1590,Schindler's List (1993),4.6731505
1591,Mamma Roma (1962),5.7536387
1591,Leather Jacket Love Story (1997),5.6548834
1591,"Apple, The (Sib) (1998)",5.37326
1592,Leather Jacket Love Story (1997),4.581901
1592,Schindler's List (1993),4.233017
1592,"Shawshank Redemption, The (1994)",4.211728
1595,Leather Jacket Love Story (1997),5.275128
1595,Mamma Roma (1962),5.0014358
1595,Sanjuro (1962),4.925597
1597,Mamma Roma (1962),4.9068403
1597,"Inheritors, The (Die Siebtelbauern) (1998)",4.882048
1597,Hearts and Minds (1996),4.713956
1598,Mamma Roma (1962),5.070501
1598,Leather Jacket Love Story (1997),4.8631425
1598,Message to Love: The Isle of Wight Festival (1996),4.762112
1600,Leather Jacket Love Story (1997),4.8792686
1600,Raiders of the Lost Ark (1981),4.5038037
1600,Sanjuro (1962),4.4936666
1602,Leather Jacket Love Story (1997),5.3268023
1602,"Inheritors, The (Die Siebtelbauern) (1998)",5.0979185
1602,For All Mankind (1989),4.8585763
1603,Leather Jacket Love Story (1997),5.3468513
1603,Firelight (1997),5.081102
1603,I Am Cuba (Soy Cuba/Ya Kuba) (1964),4.941747
1604,"Inheritors, The (Die Siebtelbauern) (1998)",5.207384
1604,Mamma Roma (1962),5.0751286
1604,Clean Slate (Coup de Torchon) (1981),4.908488
1609,Leather Jacket Love Story (1997),4.694336
1609,Schindler's List (1993),4.3020034
1609,"Shawshank Redemption, The (1994)",4.285996
1610,Window to Paris (1994),4.624034
1610,Leather Jacket Love Story (1997),4.616203
1610,Talk of Angels (1998),4.5758677
1612,"Bewegte Mann, Der (1994)",4.6948566
1612,"Gambler, The (A J�t�kos) (1997)",4.6087976
1612,Ulysses (Ulisse) (1954),4.4164124
1614,Mamma Roma (1962),5.236136
1614,Ulysses (Ulisse) (1954),4.6902413
1614,Leather Jacket Love Story (1997),4.6856227
1615,Leather Jacket Love Story (1997),4.5339417
1615,I Am Cuba (Soy Cuba/Ya Kuba) (1964),4.2427893
1615,"World of Apu, The (Apur Sansar) (1959)",4.1982994
1618,Leather Jacket Love Story (1997),4.90278
1618,To Kill a Mockingbird (1962),4.752974
1618,"Apple, The (Sib) (1998)",4.7427197
1619,"Gambler, The (A J�t�kos) (1997)",4.6528955
1619,Leather Jacket Love Story (1997),4.576259
1619,Schindler's List (1993),4.4516516
1620,Message to Love: The Isle of Wight Festival (1996),4.78053
1620,"Inheritors, The (Die Siebtelbauern) (1998)",4.7720313
